Rank,ARN,Name,Date,Time,ZoneAbbrev,ZoneTime,Place,Country,Latitude,Longitude,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Ascendant,Midheaven,EminenceScore
2798,1895,Jacques Dufilho,19 Feb 1914,2:00,...,+0:00,BeglÃ©s,France,44N47,000W34,329.595364300462,260.84007884978,346.971853335079,331.352441749376,95.8957423437218,306.628837653295,71.2605888984989,308.830358288948,115.994457639816,89.1738074649319,246.559510469925,177.396015132467,63.0
2799,2473,Richard Barr,6 Sep 1917,7:48,...,+5:00,Washington,United States,38N54,077W02,163.333822506097,51.8932679982092,184.042195790337,198.049691946248,116.290222346229,70.5717983123818,129.249139811418,320.878657351708,126.020094306122,95.3617945185374,188.071713171806,99.1897140526816,63.0
2800,2887,Dorothy Green,12 Jan 1920,4:05,...,+8:00,Los Angeles,United States,34N03,118W15,291.003023944479,195.348481818715,276.315224410421,249.602703856892,201.933537775637,135.87958349583,161.310187091647,329.484608130214,130.67779998768,96.4469211252524,249.594770330849,173.127509774872,63.0
2801,3018,Victor Millan,1 Aug 1920,1:10,...,+8:00,Los Angeles,United States,34N03,118W15,128.783497543013,324.755624060579,120.685414605525,136.671781740741,219.941252744123,144.392442396936,160.440937722,334.680604784085,131.173621389416,98.0724058111136,76.560602792671,326.695398678734,63.0
2802,3066,Warren J. Ferguson,31 Oct 1920,13:35,...,+8:00,Eureka,United States,39N31,115W58,218.169134739654,96.0439340752803,240.840201632638,249.421909969275,279.814046838429,163.092962490301,171.307937752551,331.795285848727,133.693203919749,98.82278267161,323.849120658567,249.341835533027,63.0
2803,3196,Jean de Broglie,21 Jun 1921,3:00,...,-1:00,Paris,France,48N52,002E20,89.1419356883169,276.768203092787,110.259186317406,43.9529009179684,91.4907986775281,161.92530342579,168.789632082671,339.621581256404,131.892587029764,98.1799508361844,57.3770077376304,298.922661576584,63.0
2804,3211,Jack Beeson,15 Jul 1921,8:00,...,+6:00,Muncie,United States,40N12,085W23,112.505937476167,243.071418268449,101.727217448655,67.4342964072494,107.711897779231,165.494208362721,170.468621956156,339.264710686502,132.685752414766,98.7887009085509,154.164465482161,59.6876851662247,63.0
2805,3363,Ørnulf Tofte,12 Feb 1922,0:20,...,-1:00,Oslo,Norway,59N55,010E45,322.474739311378,141.314112358461,327.637257287173,323.121732561517,236.546692529858,198.768093779552,187.025140767856,338.623860248232,134.372815530748,98.2216330085546,212.179127046912,139.561269245367,63.0
2806,3438,Whitey Von Nieda,19 Jun 1922,11:35,...,+5:00,Lancaster,United States,40N02,076W18,87.5798468823184,21.5894037166151,85.5645201130312,120.002403583776,255.936785173626,189.238288403956,181.032978647723,343.597915405975,133.994504420656,99.2553675123186,171.667480760316,80.4106733420937,63.0
2807,3514,David S. Dodge,17 Nov 1922,20:30,...,-2:00,Beirut,Lebanon,33N53,035E30,234.636520075813,217.719534930955,223.825780404613,246.435706148114,312.718186508478,214.739048034529,195.832677200733,339.676897909281,138.180880341829,100.969633406061,112.603665697664,9.8245239879772,63.0
2808,3608,Gloria Henry,2 Apr 1923,5:45,...,+6:00,New Orleans,United States,29N57,090W05,11.7170143483972,205.133962794437,5.25437534087876,331.490318095761,50.6365138262086,227.767585285968,197.174562804862,345.125720606325,135.546464752143,99.1013351711086,8.64880431515065,275.475104016825,63.0
2809,3626,Howard Madole,29 Apr 1923,23:10,...,+6:00,Union,United States,42N15,093W04,38.8428074308397,209.127049982133,58.6446882505129,4.35106656015468,69.5648825356159,224.758028316491,195.108539319715,346.425420306574,135.385835069559,99.3489520196107,268.500336058167,203.300006086115,63.0
2810,3704,Gussie Moran,8 Sep 1923,18:28,...,+8:00,Los Angeles,United States,34N03,118W15,165.38521475958,141.913018928829,191.393040407671,165.017932962738,155.12936106389,224.565707915091,198.546324612447,345.579603330242,138.933812990978,102.14866113124,353.640084160979,266.210257123888,63.0
2811,3922,Bobby Short,15 Sep 1924,22:30,...,+6:00,Danville,United States,40N07,087W38,173.017176459014,27.8269888027636,164.358984056629,127.169404596859,325.582541587777,252.421117599512,210.234647126815,349.386507212366,141.323661119367,103.401740640611,86.4225466825752,332.757974191146,63.0
2812,4037,Earl H. Carroll,26 Mar 1925,22:30,...,+7:00,Tucson,United States,32N13,110W56,6.04272594297912,38.6297157917932,24.1862979070575,358.883913567989,62.0577912078728,289.582760848457,223.418347417154,352.292840630027,140.112575187263,101.406352019031,235.421123585477,153.797650003573,63.0
2813,4150,Nancy Guild,11 Oct 1925,15:25,...,+8:00,Los Angeles,United States,34N03,118W15,198.116201259993,131.93987503549,201.442093848055,240.447461685999,188.550881172196,284.346940268195,223.615657657314,352.530210709697,144.196451825123,104.741591661642,334.376345808648,254.359622886235,63.0
2814,4232,Jimmy Bryan,28 Jan 1926,4:10,...,+7:00,Phoenix,United States,33N27,112W04,307.792838287799,123.104199254288,295.30820114857,323.762092743471,261.787487973732,305.276236656518,234.947659951541,352.924932793885,143.838079800319,103.191284684314,257.333842560204,182.61068411542,63.0
2815,4254,Bob Richards,20 Feb 1926,20:00,...,+6:00,Champaign,United States,40N07,088W15,331.697324973784,79.6256937337037,335.905829582865,311.373040076825,278.449065292992,310.800193506447,235.930622025781,354.09325706962,143.182720725423,102.811112885889,181.589405840655,91.8267667961646,63.0
2816,4372,Georgann Johnson,15 Aug 1926,22:25,...,+6:00,Decorah,United States,43N18,091W47,142.548320087686,226.590088517505,129.516359183847,117.564155607407,37.63333501502,322.170464564214,229.831506094827,358.775791621832,144.440841314601,105.2245988407,47.5812726921525,296.270198713857,63.0
2817,4384,Stephen Williams,28 Aug 1926,17:20,...,+6:00,Minneapolis,United States,44N59,093W16,154.869060327649,49.7348880638054,137.198574130318,133.143145898441,43.0821387921959,320.532367883707,230.419941015508,358.354715325197,144.913220084668,105.475375386964,299.29391574799,235.491161114942,63.0
2818,4525,James Watkins,7 Mar 1927,8:05,...,+8:00,Alhambra,United States,34N06,118W08,346.094655169522,40.326574993488,356.669007853071,11.2614966763714,67.2015066711078,341.363950879076,247.576602426633,358.632059948753,145.054797903598,103.863344269719,26.4035892521129,286.12977725161,63.0
2819,4550,Carlo Croccolo,9 Apr 1927,12:20,...,-1:00,Naples,Italy,40N51,014E17,18.6151159757643,113.942088372737,350.965808953367,51.2149085403916,85.6004432058154,349.076190524008,247.254904799701,0.488396661555286,144.380360499074,103.803487125639,125.77713907392,22.699408490426,63.0
2820,4557,Roger Decock,20 Apr 1927,5:30,...,-1:00,Izegem,Belgium,50N55,003E12,29.1044415064965,242.906401489634,3.54214607416521,64.0216603176943,91.822747200042,351.438461217094,246.78968181352,1.06231305500422,144.259544696388,103.876635064137,18.3318334608605,277.321636328466,63.0
2821,4601,Shirley Fry,30 Jun 1927,12:35,...,+5:00,Akron,United States,41N05,081W31,97.9182608468661,116.054676279351,120.961444084747,143.336814182767,134.784272209094,2.61422488475883,242.022401008421,3.38340988489575,144.995881538633,105.255896158152,187.925377326159,99.2111649015556,63.0
2822,4605,Robert C. Mathis,3 Jul 1927,4:25,...,+6:00,Eagle Pass,United States,28N43,100W30,100.494531989905,150.500999658764,121.866666013015,145.932835079065,136.444890576783,2.80513627621012,241.884368380451,3.3997004312365,145.070730197299,105.325323741925,80.5583183931558,334.327524315959,63.0
2823,4611,Richard Garland,7 Jul 1927,15:30,...,+6:00,Mineral Wells,United States,32N49,098W07,104.748484365728,204.146566784607,122.140106076758,150.098903415765,139.193297239788,3.07243571907398,241.676174388186,3.41351961475962,145.199790474034,105.440313534227,229.809583383766,147.020879516841,63.0
2824,4631,Lois Nettleton,16 Aug 1927,15:33,...,+6:00,Oak Park,United States,41N53,087W47,142.998029625838,13.8511014038039,127.077012310809,174.754621488282,164.189847325026,2.63723584288279,241.122531929863,2.85340726612467,146.572883491162,106.416383876874,267.148325788358,201.3687716367,63.0
2825,4711,Bill Yeoman,26 Dec 1927,0:00,...,+6:00,Elnora,United States,38N53,087W05,273.469294136647,297.878630806377,265.59005688211,229.744819023442,252.675575620592,355.816606603653,252.851859140264,359.609796902652,149.030503265708,106.335753450302,185.37946733571,96.1168155814169,63.0
2826,4722,Bab Christensen,8 Jan 1928,20:10,...,-1:00,Oslo,Norway,59N55,010E45,287.277500742508,126.983514268979,287.116967568047,245.677545215291,262.475840055115,357.629590664745,254.342855246165,359.877192986021,148.810009983003,106.05196270059,152.317631054113,47.8148879750581,63.0
2827,4739,Stuart Whitman,1 Feb 1928,9:25,...,+8:00,San Francisco,United States,37N47,122W25,311.625753108256,79.610124245729,327.36498991531,274.454221789665,280.0819301932,1.80683201686317,256.63318643114,0.686791140904257,148.250378113557,105.56592808229,359.207118654757,269.557044564671,63.0
2828,4837,Bernie Hamilton,12 Jun 1928,15:30,...,+8:00,Los Angeles,United States,34N03,118W15,81.699812985819,14.2281182149964,101.98402200302,76.5860023365709,20.2388905320054,31.7573731887235,255.384384638921,7.03614994255658,146.746043701719,106.01516297077,217.855933327018,132.821989848281,63.0
2829,4878,James Gruber,21 Aug 1928,2:10,...,+6:00,Des Moines,United States,41N36,093W37,148.003369321203,216.123570181239,153.156382213336,161.962606589618,67.6022038430908,40.2868285846888,252.514172598975,6.80195440891495,148.88052223862,107.723189771823,108.057665465266,358.134047839614,63.0
2830,5063,Marion Marshall,8 Jun 1929,16:20,...,+8:00,Los Angeles,United States,34N03,118W15,77.6776568158735,98.0611828674806,78.3558709131741,33.9227092585849,135.078906690441,59.1986209073667,267.952691358773,10.800789296156,148.83288653611,107.114409083169,224.736160907409,141.256622494882,63.0
2831,5134,Harold Moss,1 Oct 1929,8:30,...,+6:00,Gilmer (Upshur Count,United States,32N44,094W57,187.920540807833,170.944531814363,201.304081059954,157.188497943548,206.680003038807,76.3813686289207,264.796168748343,9.45260948986567,152.44749117216,109.5535118244,215.838627589263,129.941308630952,63.0
2832,5172,Stan Williams,5 Dec 1929,5:05,...,+6:00,Putnam,United States,32N22,099W12,252.847815066454,299.569044184976,257.217694568777,237.698667173179,252.231599153956,71.1182372511327,270.599064431157,7.51228185039767,153.586098534599,109.232167453718,222.977135458138,138.377686985419,63.0
2833,5185,Ike Jones,23 Dec 1929,11:10,...,+8:00,Los Angeles,United States,34N03,118W15,271.497769850454,190.061642303217,285.951618675816,260.745337415176,265.773493287793,68.7578345643506,272.74285038657,7.47176163077894,153.499960697803,108.893174946037,346.340143247784,261.813567636993,63.0
2834,5193,Eddie LeBaron,7 Jan 1930,14:20,...,+8:00,San Rafael,United States,37N58,122W32,286.923436140111,14.5551614998149,305.984181986489,279.780395821067,277.147105506304,67.2773240474552,274.524848393037,7.65576379927285,153.294023554802,108.576813678856,69.1295250360247,316.76447822195,63.0
2835,5260,Paul Thyness,10 Apr 1930,3:30,...,-1:00,Oslo,Norway,59N55,010E45,19.4992320032969,158.01055972639,28.7625145006743,34.9142644785962,348.645081040784,73.2780223167753,281.774804360868,11.8070648966019,151.068027381822,107.455591228532,290.166126894007,247.643804422536,63.0
2836,5276,Robert Gaylor,8 May 1930,6:45,...,+6:00,Bellevue,United States,42N16,090W25,47.1887331293133,174.346518712867,62.588044501363,69.7766420898684,10.6282132994177,78.8915440271767,281.65121912711,13.3404298810652,150.795765030992,107.71957790107,80.1115907495437,324.145391592753,63.0
2837,5294,Odile Versois,15 Jun 1930,11:20,...,-1:00,Paris,France,48N52,002E20,83.5751977958327,310.28570659211,60.5556202448791,115.517001045159,39.1000500936269,87.3591439158372,279.714375189395,14.8538370782942,151.100592744112,108.473710258771,158.425729853792,62.3882419343422,63.0
2838,5297,John E. McCarthy,21 Jun 1930,2:35,...,+6:00,Houston,United States,29N46,095W22,89.2327204048012,21.9580512079037,67.2954345339703,122.572671713804,43.4341417632468,88.7186752135889,279.294854388445,15.008543361337,151.214411856951,108.61923170294,44.1642801255121,300.019408872548,63.0
2839,5314,Arcadio Poveda,15 Jul 1930,20:00,...,+6:00,MÃ©rida (Yucatan),Mexico,20N58,089W37,112.812810497495,350.303768156931,113.601152303857,151.615543266949,61.0812804314089,94.3311079190727,277.49457370467,15.3640055331947,151.849851066787,109.260439635629,314.607151353801,235.901150546987,63.0
2840,5318,Gene Littler,21 Jul 1930,8:23,...,+8:00,San Diego,United States,32N43,117W09,118.15659933493,60.987018044572,125.279137439737,158.080740673258,64.9723487165175,95.5689504930006,277.113144570715,15.376509165259,152.023568758004,109.407015537795,160.708235818232,69.0140227663156,63.0
2841,5345,Carl Weschcke,10 Sep 1930,18:25,...,+6:00,St.Paul,United States,44N57,093W06,167.548089451971,19.7782698361759,186.502866975575,213.83314918597,98.3408003055469,105.511287564922,275.258269359376,14.3998115856228,153.858901740059,110.545760844242,345.627764614425,263.074126897031,63.0
2842,5609,Chic Anderson,17 Dec 1931,14:30,...,+6:00,Evansville,United States,37N58,087W33,264.952421690451,4.75795001808792,273.076568845425,290.093786243259,275.874792556698,142.528260311835,292.149421946875,15.4650485962702,157.975219071765,111.598608343945,53.01569537958,303.153277842567,63.0
2843,5641,Leon Black,21 Feb 1932,19:00,...,+6:00,Martins Mills,United States,32N25,095W47,332.204697370036,151.570291800305,328.214329474278,11.1713817989773,327.578141802418,135.780005121569,299.78066976873,16.8281249565594,156.736755712443,110.282802961498,162.906095927035,71.4936671662383,63.0
2844,5779,John Barnes Chance,20 Nov 1932,11:53,...,+6:00,Beaumont,United States,30N05,094W06,238.219589290641,141.198343732406,259.460681531317,202.358324119518,153.257975061249,169.793165287122,300.04918913317,20.0381195643495,160.05133765094,113.306967349064,310.654901723684,236.002513128407,63.0
2845,6040,Richard Allen Thompson,18 May 1934,11:45,...,+6:00,Washington,United States,38N40,087W10,57.0798405177755,115.497757836588,63.7906869163609,13.5065504555362,49.2471449475761,194.048677230871,327.826280317656,29.0840992619294,159.599332751989,112.898200222975,151.643383995226,57.0887451983063,63.0
2846,6180,Johnny Bush,17 Feb 1935,5:31,...,+6:00,Houston,United States,29N46,095W22,327.884872275726,137.191645750614,327.423489821767,349.412291879742,204.026642831931,232.637005510052,330.3505091744,28.2480486875043,163.630756301992,114.302996401422,299.548924563929,226.363734104039,63.0
2847,6211,Louis Weil,10 May 1935,1:08,...,+6:00,Houston,United States,29N46,095W22,48.7057081650711,136.541481023986,63.074176833874,88.1345831083175,186.430261940167,228.395422994947,338.788412367952,32.4389356306077,161.844237023302,114.058179368179,317.069755733405,240.931962999677,63.0
2848,6232,Erich Barnes,4 Jul 1935,1:00,...,+5:00,Elkhart,United States,41N41,085W59,101.341268358001,140.008199070544,85.2710138906603,146.716046271153,197.554674572572,223.505380040148,340.092161963265,34.9220281387998,162.244333948037,115.219013610512,26.5010059620693,284.122350954969,63.0
2849,6313,Georges Sarre,26 Nov 1935,11:30,...,+0:00,ChÃ©nÃ©railles,France,46N06,002E10,243.28482434382,247.679418442837,235.554296149855,196.797954073055,291.723325639354,243.851682254407,333.807647740261,32.3672924314651,166.620909640535,117.250460040608,306.087302368243,241.25962963173,63.0
2850,6498,David Galloway,5 May 1937,23:55,...,+6:00,Memphis,United States,35N09,090W03,45.2853549899646,345.913636977195,53.0720706451128,19.6184645980897,242.628525000974,297.180403749379,1.1540713949565,39.9185452437947,166.30141999018,116.644640029777,294.590776874699,224.836144718526,63.0
2851,6688,John S. Schuchman,12 Nov 1938,6:05,...,+6:00,Indianapolis,United States,39N46,086W09,229.449853425096,110.559828873401,247.917482521722,241.671541167665,191.493655512217,323.370128870367,12.1415536439262,45.6541875409159,172.80576955392,121.489929259825,224.528569752724,143.736131203852,63.0
2852,6821,Wayland Flowers,26 Nov 1939,3:00,...,+6:00,Dawson,United States,31N46,084W27,243.202565830924,56.6098488531827,248.707144187757,263.982092083968,334.286570722049,358.8748856018,25.3051962144718,49.4150572350068,175.223406467598,122.809255977895,201.36036185797,113.106763493921,63.0
2853,7075,Sjoukje Dijkstra,28 Jan 1942,23:50,...,-2:00,Akkrum,Netherlands,53N03,005E50,308.364485175631,88.883600876632,326.127631976846,316.183831389507,38.7775707217988,71.4813197378463,51.6634896830721,56.3636128641753,179.669565180102,124.556589397474,187.503417369805,99.9788584539416,63.0
2854,7919,Scott Newman,23 Sep 1950,16:06,...,+4:00,Cleveland,United States,41N30,081W42,180.219202560467,332.681830039469,168.535509632504,167.051683834405,238.624640860888,329.091490226666,173.644348407951,99.2725301035719,196.461276698733,139.081802118732,289.299147819022,224.360154113935,63.0
