Index	idADB	LastName	FirstName	Gender	Day	Month	Year	Time	ZoneAbbr	ZoneTimeOffset	City	CountryState	Longitude	Latitude	Rating	Bio	Categories	Link
524	19521	Cartan	Henri	M	8	7	1904	22:00	LMT	-02:22	Nancy	FR	6E12	48N41	AA	French mathematician and noted family, the son of distinguished mathematician 	Family noted, Mathematics/ Statistics, Teacher, Kids >3, Groups, Same Job >10 yrs, Long life  >80 yrs	https://www.astro.com/astro-databank/Cartan,_Henri
525	50483	Steinbrecher	Helen S.	F	10	7	1904	19:00	...	06:00	Chicago	IL (US)	87W39	41N51	A	American physical education teacher, noted family, mother of ed steinbrecher; 	Illness/ Disease, Kidney, Heart, Teacher	https://www.astro.com/astro-databank/Steinbrecher,_Helen_S.
526	84662	Damita	Lili	F	10	7	1904	11:00	LMT	-02:22	Blaye et Ste.Luce	FR	0W39	45N08	AA	French-American actress and singer who appeared in 33 films between 1922 and 	Kids 1-3, Number of Marriages, Mate - Noted, Beauty Queen/ King, Appearance gorgeous, Model, Top 5% of Profession, Actor/ Actress, Vocalist/ Pop, Rock, etc., Long life  >80 yrs, Kids - Noted, Alzheimer's/Senility, Number of Divorces	https://www.astro.com/astro-databank/Damita,_Lili
527	91090	Herwarth	Hans von	M	14	7	1904	10:00	...	-01:00	Berlin	GER	13E21	52N29	AA	German diplomat who provided the Allies with information prior to and during 	Mate - Noted, Kids 1-3, Number of Marriages, Public Service, Spy/ Counter agent, Diplomat, Long life  >80 yrs	https://www.astro.com/astro-databank/Herwarth,_Hans_von
528	91086	Arnheim	Rudolf	M	15	7	1904	18:45	...	-01:00	Berlin	GER	13E21	52N29	AA	German-born author, art and film theorist, and perceptual psychologist, whose 	Teacher, Expatriate, Psychologist, Textbook/ Non-fiction, Critic, Long life  >80 yrs	https://www.astro.com/astro-databank/Arnheim,_Rudolf
529	65101	Couzinet	René	M	20	7	1904	19:00	LMT	-02:22	Saint-Martin-des-Noyers	FR	1W1037	46N4321	AA	French aeronautics engineer and aircraft manufacturer. The Société des Avions 	Suicide, Business owner, Aerospace	https://www.astro.com/astro-databank/Couzinet,_René
530	84947	Stresemann	Wolfgang	M	20	7	1904	21:00	...	-01:00	Dresden	GER	13E44	51N03	AA	German jurist, orchestra leader, conductor and composer. He was the intendant 	Family noted, Textbook/ Non-fiction, Long life  >80 yrs, Composer/ Arranger, Conductor, Kids - Noted, Autobiographer, Biographer	https://www.astro.com/astro-databank/Stresemann,_Wolfgang
531	75147	Johansen	Henry	M	21	7	1904	23:30	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian football goalkeeper who played on the national team on which he 	Olympics, Textbook/ Non-fiction, Soccer (Eur.Football), Long life  >80 yrs	https://www.astro.com/astro-databank/Johansen,_Henry
532	73662	Malavasi	Renato	M	8	8	1904	16:00	...	-01:00	Verona	ITALY	11E0	45N27	AA	Italian film actor who appeared in 135 films between 1921 and 1985. He died in 	Long life  >80 yrs, Actor/ Actress	https://www.astro.com/astro-databank/Malavasi,_Renato
533	38711	Du Manoir	Yves	M	11	8	1904	03:15	LMT	-02:22	Vaucresson	FR	2E09	48N50	AA	French rugby player, a superstar in French sports. A graduate from 	Short Life <29 Yrs, Killed, Military service, Sports, Travel for work, Work in team/ Tandem, Rugby	https://www.astro.com/astro-databank/Du Manoir,_Yves
534	83572	Sestini	Aldo	M	11	8	1904	05:00	...	-01:00	Florence	ITALY	11E15	43N46	AA	Italian geographer and geologist, one of the major geographers of the twentieth 	Long life  >80 yrs, Top 5% of Profession, Geology, Geography	https://www.astro.com/astro-databank/Sestini,_Aldo
535	154	Alexei	Czarevitch (1904)	M	12	8	1904	13:15	LMT	-02:01	Petrodvorec	RU	29E54	59N53	AA	Russian royalty, the son of Czar Nicholas, Czarina Alexandra and heir to the 	Family extraordinarily supportive, Order of birth, Homicide victim, Short Life <29 Yrs, American Book, Family large, Other Major diseases, Royal family	https://www.astro.com/astro-databank/Alexei,_Czarevitch_(1904)
536	36210	Rogers	Buddy	M	13	8	1904	12:00	...	06:00	Olathe	KS (US)	94W49	38N53	A	American actor and bandleader, a silent-screen star best known for the 1927 	Stroke, Long life  >80 yrs, For Music, Radio/ D.J./ Announcer, Gain - Money Through Marriage, Philanthropist, Marriage - Very happy, Marriage >15 Yrs, Military service, Instrumentalist, Group/ Duo, Actor/ Actress, Foster, Step, or Adopted Kids, Widowed, Mate - Noted, Number of Marriages, Vocational award, Appearance gorgeous	https://www.astro.com/astro-databank/Rogers,_Buddy
537	73861	Widerøe	Viggo	M	13	8	1904	19:15	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian aviator and entrepreneur. Together with his brother Arild Widerøe and 	Long life  >80 yrs, Aviation field, Entrepreneur	https://www.astro.com/astro-databank/Widerøe,_Viggo
538	83570	Servadio	Emilio	M	14	8	1904	17:00	...	-01:00	Genoa	ITALY	8E57	44N25	AA	Italian psychoanalyst, parapsychologist, esoterist and publicist, one of the 	Psychologist, Long life  >80 yrs, Parapsychology	https://www.astro.com/astro-databank/Servadio,_Emilio
539	65564	Lamouly	Elisabeth	F	1	9	1904	06:00	LMT	-02:22	Belin	FR	0W47	44N30	AA	French criminal, a murderer who was sentenced to death and executed. She killed 	Homicide serial, Other Death	https://www.astro.com/astro-databank/Lamouly,_Elisabeth
540	81112	Dal Piaz	Giambattista	M	3	9	1904	19:00	...	-01:00	Feltre	ITALY	11E54	46N01	AA	Italian geologist and scientist who was a member of the Committee who, from 	Textbook/ Non-fiction, Biology, Geography, Geology, Long life  >80 yrs	https://www.astro.com/astro-databank/Dal Piaz,_Giambattista
541	54702	Melo	Pedro Homem de	M	6	9	1904	05:15	LMT	00:34	Oporto	PORT	8W36	41N11	AA	Portuguese award-winning poet, he was given the prestigious National Poetry 	Illness/ Disease, Circulatory problems, Vocational award, Poet	https://www.astro.com/astro-databank/Melo,_Pedro_Homem_de
542	72208	Donneaud	Maurice	M	8	9	1904	22:00	LMT	-02:22	Collonges	FR	5E54	46N08	AA	French actor who entered the Comédie-Française in 1927, becoming the 391st 	Suicide, Actor/ Actress, Top 5% of Profession	https://www.astro.com/astro-databank/Donneaud,_Maurice
543	1240	Hart	William Andrew	M	9	9	1904	00:45	...	00:00	Dumbarton	SCOT (UK)	4W35	55N57	AA	Scottish ecclesiastic, a Roman Catholic priest and Bishop of Dunkeld in 1955.  	Long life  >80 yrs, Ecclesiastics/ western	https://www.astro.com/astro-databank/Hart,_William_Andrew
544	40049	Hartung	Hans	M	21	9	1904	09:30	...	-01:00	Leipzig	GER	12E20	51N19	AA	German artist, a pioneer abstract expressionist painter and member of the 	Long life  >80 yrs, Wounded, Military service, Groups, Fine art artist	https://www.astro.com/astro-databank/Hartung,_Hans
545	4176	Greene	Graham	M	2	10	1904	10:20	...	00:00	Berkhamsted	ENG (UK)	0W35	51N46	AA	British novelist, travel writer, playwright, literary and film critic.  Greene 	Travel for work, Vocational award, Playwright/ script, Critic, Long life  >80 yrs, Suicide Attempt, Textbook/ Non-fiction, Family large, Stress - Extramarital affairs, Kids 1-3, Number of Marriages, Western, Social crime/ delinquent, Fiction, Cancer, Disadvantaged	https://www.astro.com/astro-databank/Greene,_Graham
546	91104	Vallentin	Maxim	M	9	10	1904	05:30	...	-01:00	Berlin-Wilmersdorf	GER	13E1934	52N2911	AA	German actor, theatre director, and SED-ZK member, noted as the long-term 	Party Affiliation, Expatriate, Family noted, Director, Live Stage, Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Vallentin,_Maxim
547	90912	Häbich	Walter	M	15	10	1904	05:15	...	-01:00	Stuttgart	GER	9E11	48N46	AA	German political activist, a leading member of the Communist Party of Germany 	Torture victim, Concentration camp, Unusual, Party Affiliation, Activist/ political	https://www.astro.com/astro-databank/Häbich,_Walter
548	102313	Harris	Radie	F	24	10	1904	05:00	...	05:00	Boston	MA (US)	71W04	42N22	A	American journalist and newspaper columnist noted for her close relationships 	Columnist/ journalist, Long life  >80 yrs, Kids none, Married late/never, Sibling circumstances, Twin, triplet, etc.	https://www.astro.com/astro-databank/Harris,_Radie
549	1379	Lee	Jennie (1904)	F	3	11	1904	14:30	...	00:00	Lochgelly	SCOT (UK)	3W19	56N08	AA	Scottish teacher, author and politician, Member of Parliament and Minister of 	Long life  >80 yrs, Teacher, Marriage >15 Yrs, Mate - Noted, Loves job, Profiles Of Women, Textbook/ Non-fiction, Public office	https://www.astro.com/astro-databank/Lee,_Jennie_(1904)
550	48046	Kininmonth	William	M	8	11	1904	15:00	...	00:00	Forfar	SCOT (UK)	2W54	56N38	AA	Scottish architect, known for mixing modern style with Scottish vernacular. His 	Long life  >80 yrs, Kids 1-3, Architect/ Planner, Work in team/ Tandem	https://www.astro.com/astro-databank/Kininmonth,_William
551	81133	Degos	Robert	M	8	11	1904	14:00	LMT	-02:22	Mugron	FR	0W45	43N45	AA	French dermatologist who described several dermatoses including Degos disease 	Founder/ originator, Physician, Textbook/ Non-fiction, Long life  >80 yrs	https://www.astro.com/astro-databank/Degos,_Robert
552	4184	Néel	Louis	M	22	11	1904	13:00	LMT	-02:22	Lyon	FR	4E51	45N45	AA	French physicist who did his most important work on the theory of magnetic 	Long life  >80 yrs, Nobel prize, Physics	https://www.astro.com/astro-databank/Néel,_Louis
553	92044	Rellstab	Ludwig	M	23	11	1904	16:00	...	-01:00	Berlin-Schöneberg	GER	13E22	52N28	AA	German chess player who won the German Chess Championship in 1942 and was 	Family noted, Top 5% of Profession	https://www.astro.com/astro-databank/Rellstab,_Ludwig
554	4185	Genuit	Hans	M	27	11	1904	05:30	...	-01:00	Cologne	GER	6E59	50N56	A	German pro astrologer, writer and editor.  His special interests included 	Heart, Long life  >80 yrs, Publisher/ Editor, Astrology, Astrologer	https://www.astro.com/astro-databank/Genuit,_Hans
555	91094	Wallach	Hans	M	28	11	1904	07:15	...	-01:00	Berlin-Schöneberg	GER	13E22	52N28	AA	German-American experimental psychologist whose research focused on perception 	Teacher, Researcher, Kids 1-3, Mate - Noted, Long life  >80 yrs, Vocational award, Gain - Grant, Scholarship, etc., Expatriate, Psychologist, Education extensive	https://www.astro.com/astro-databank/Wallach,_Hans
556	86770	Torre Repetto	Carlos	M	29	11	1904	21:00	LMT	05:58	Mérida (Yucatan)	MEX	89W37	20N58	AA	Mexican chess-player awarded the Grandmaster title in 1977, and known for the 	Sports Championship, Top 5% of Profession, Nervous Breakdown, Founder/ originator	https://www.astro.com/astro-databank/Torre Repetto,_Carlos
557	87599	Rommer	Claire	F	7	12	1904	04:45	...	-01:00	Berlin	GER	13E21	52N29	AA	German actress who came to fame in the 1920s as a silent movie actress, often 	Actor/ Actress, Night Club/ Vaudeville, Comedy, Illness/ Disease, Pneumonia, Long life  >80 yrs, Expatriate	https://www.astro.com/astro-databank/Rommer,_Claire
558	103095	Pozzobon	João	M	12	12	1904	03:00	LMT	09:24	Cachoeira do Sul (Rio Grande do Sul)	BRAS	52W5338	30S0221	A	Brazilian Catholic permanent deacon and the starter of the Schoenstatt’s 	Ecclesiastics/ western, Accidental	https://www.astro.com/astro-databank/Pozzobon,_João
559	73082	Núñez Olivera	Francisco	M	13	12	1904	20:04	...	00:00	Badajoz	SPAIN	6W58	38N53	AA	Spanish supercentenarian, who became the oldest living man after the death of 	Long life  >80 yrs, Other Famous	https://www.astro.com/astro-databank/Núñez Olivera,_Francisco
560	44993	Herzberg	Gerhard	M	25	12	1904	04:00	...	-01:00	Hamburg	GER	9E59	53N33	A	German physicist, known for his work in determining the structure of molecules, 	Memories Bad, Family traumatic event, Long life  >80 yrs, Nobel prize, Public speaker, Teacher, Physics, Other Engineer, Education extensive, Marriage >15 Yrs, Kids 1-3	https://www.astro.com/astro-databank/Herzberg,_Gerhard
561	52875	Stribling	W. L. %22Young%22	M	26	12	1904	21:15	...	06:00	Bainbridge	GA (US)	84W35	30N54	A	American boxer, heavyweight contender. Death 1933/10/01, cause of death: 	Accidental, Boxing	https://www.astro.com/astro-databank/Stribling,_W._L._%22Young%22
562	86568	Alonzo	Ventura	F	30	12	1904	23:00	LMT	06:30	Matamoros (Tamaulipas)	MEX	97W30	25N53	AA	Mexican-born American musician known as the “Queen of the Accordion“. She moved 	Hall of Fame, Group/ Duo, Vocalist/ Pop, Rock, etc., Instrumentalist, Long life  >80 yrs	https://www.astro.com/astro-databank/Alonzo,_Ventura
563	4191	Zampa	Luigi	M	2	1	1905	15:00	...	-01:00	Rome	ITALY	12E29	41N54	AA	Italian film director whose work includes “Vivere in Pace“ in 1946. Starting 	Other Major diseases, Playwright/ script, Long life  >80 yrs, Director	https://www.astro.com/astro-databank/Zampa,_Luigi
564	81492	Giacosa	Dante	M	3	1	1905	13:10	...	-01:00	Rome	ITALY	12E29	41N54	AA	Italian automobile designer and engineer responsible for a range of Italian 	Mechanical, Long life  >80 yrs	https://www.astro.com/astro-databank/Giacosa,_Dante
565	87604	Mosheim	Grete	F	8	1	1905	13:00	...	-01:00	Berlin	GER	13E21	52N29	AA	German film, theatre, and television actress of Jewish ancestry (on her 	Actor/ Actress, Cancer, Illness/ Disease, Long life  >80 yrs, Child performer, Vocalist/ Pop, Rock, etc., Comedy, Expatriate, Public Service, Number of Marriages, Kids none	https://www.astro.com/astro-databank/Mosheim,_Grete
566	90741	Francis	Kay	F	13	1	1905	01:00	...	06:00	Oklahoma City	OK (US)	97W31	35N28	A	American stage and film actress, who appeared on Broadway in the late 1920s, 	Voice/Speech, Live Stage, Actor/ Actress, Surgery, Philanthropist, Number of Marriages, Kids none, Top 5% of Profession, Cancer, Illness/ Disease, Size	https://www.astro.com/astro-databank/Francis,_Kay
567	89787	Bot	Jeanne	F	14	1	1905	11:00	LMT	-02:22	Mont Louis	FR	2E07	42N31	AA	French supercentenarian, born one year after Lucille Randon, the oldest person 	CPA/ Auditor/ Accountant, Long life  >80 yrs	https://www.astro.com/astro-databank/Bot,_Jeanne
568	93373	Apell	Armand	M	16	1	1905	10:00	...	-01:00	Strasbourg	FR	7E45	48N35	AA	French boxer who competed in the 1928 Summer Olympics, winning the silver medal 	Olympics, Boxing, Long life  >80 yrs	https://www.astro.com/astro-databank/Apell,_Armand
569	87622	Richardson	Constance	F	18	1	1905	18:00	...	-01:00	Berlin	GER	13E21	52N29	AA	American painter, many of whose works are concerned with the effects of light 	Marriage >15 Yrs, Long life  >80 yrs, Expatriate, Mate - Noted, Vocational award, Family noted, Fine art artist	https://www.astro.com/astro-databank/Richardson,_Constance
570	4195	Dior	Christian	M	21	1	1905	01:30	LMT	-02:22	Granville	FR	1W36	48N50	AA	French couturier; the creator of the “New Look“ in Parisian design after WWII. 	Gambler, Extremes in quantity, Kids none, Heart, Private, Designer/ Fashion, Gain - Financial success in field, Top 5% of Profession, Married late/never, Culture Collection, Wealthy, Entrepreneur, Gay, Designer/ Fashion	https://www.astro.com/astro-databank/Dior,_Christian
571	90154	Neumann	Erich	M	23	1	1905	16:15	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	German-Israeli psychologist, philosopher, writer, and student of Carl Jung, who 	Kids 1-3, Expatriate, Teacher, Kidney, Cancer, Illness/ Disease, Psychologist, Philosopher, Textbook/ Non-fiction, Fiction, Religion/ Philosophy, Poet, Education extensive	https://www.astro.com/astro-databank/Neumann,_Erich
572	4198	Judd	Winnie Ruth	F	29	1	1905	23:50	...	06:00	Oxford	IN (US)	87W15	40N31	A	American secretary and homicide perpetrator.  She married a doctor, moved to 	Mental Illness, Institutionalized, Homemaker/Care provider, Tuberculosis, Kids none, Stress - Extramarital affairs, Mate - Age difference >15 yrs, Number of Marriages, Long life  >80 yrs, Criminal cases, Profiles Of Women, Psychotic Episode, Homicide many at once, Clerical/ Secretarial	https://www.astro.com/astro-databank/Judd,_Winnie_Ruth
573	102168	O'Hara	John	M	31	1	1905	20:00	...	05:00	Pottsville	PA (US)	76W12	40N41	AA	America’s most prolific writer of short stories, credited with helping to 	Fiction, Top 5% of Profession, Abuse Alcohol, Playwright/ script	https://www.astro.com/astro-databank/O'Hara,_John
574	67976	Guerlain	Jean-Pierre	M	2	2	1905	06:30	LMT	-02:22	Paris	FR	2E20	48N52	AA	French perfumer, who died on 12 December 1996. 	Other Beauty, Long life  >80 yrs	https://www.astro.com/astro-databank/Guerlain,_Jean-Pierre
575	87922	Whitehead	Edgar	M	8	2	1905	15:00	...	-01:00	Berlin	GER	13E21	52N29	AA	Rhodesian politician who served as Prime Minister of Southern Rhodesia from 	Eyes, Ears, Family noted, Cancer, Illness/ Disease, Party Affiliation, Heads of state	https://www.astro.com/astro-databank/Whitehead,_Edgar
576	1046	Frank	Walter	M	12	2	1905	11:30	...	-01:00	Fürth	GER	10E59	49N28	AA	German Nazi  ideologist and a dynamic powerful speaker, he was also the editor 	Crime Collection, Nazi party, Publisher/ Editor, Suicide, Textbook/ Non-fiction	https://www.astro.com/astro-databank/Frank,_Walter
577	90503	Frankenstein	Karl	M	16	2	1905	05:30	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	Israeli professor in special education and pedagogy, awarded the Israel Prize, 	Textbook/ Non-fiction, Long life  >80 yrs, Legal system employee, Public Service, Expatriate, Bigot, Teacher, Researcher, Administrator, Publisher/ Editor	https://www.astro.com/astro-databank/Frankenstein,_Karl
578	97425	Harburger	Francis	M	17	2	1905	16:00	LMT	-02:22	Oran	ALG	0W43	35N43	AA	French independent figurative artist who developed his own artistic style. His 	Family noted, Textbook/ Non-fiction, Fine art artist, Long life  >80 yrs	https://www.astro.com/astro-databank/Harburger,_Francis
579	86650	Cámara	Chalín	M	28	2	1905	05:15	LMT	05:58	Mérida (Yucatan)	MEX	89W37	20N58	AA	Mexican troubadour and composer, a guitarist and singer (baritone tessitura), 	Long life  >80 yrs, Group/ Duo, Instrumentalist, Vocalist/ Pop, Rock, etc., Composer/ Arranger	https://www.astro.com/astro-databank/Cámara,_Chalín
